User,Gesture Type,Random Iteration,Number Of Training Examples,Total Size Of Training Set,Training Set Contents,Candidate,Recognizer Result Gesture Type,Result,Recognizer Result Score,Recognizer Result Best Match,Recognizer Result N Best Sorted
10,arrowhead~,2,2,32,"['arrowhead~02', 'arrowhead~05', 'asterisk~02', 'asterisk~04', 'D~06', 'D~04', 'exclamation_point~04', 'exclamation_point~05', 'five_point_star~07', 'five_point_star~03', 'H~02', 'H~10', 'half_note~05', 'half_note~09', 'I~07', 'I~08', 'line~04', 'line~05', 'N~09', 'N~08', 'null~09', 'null~03', 'P~05', 'P~02', 'pitchfork~04', 'pitchfork~01', 'six_point_star~10', 'six_point_star~08', 'T~01', 'T~08', 'X~10', 'X~09']",['arrowhead~10'],arrowhead~,1,0.8536572639831375,arrowhead~02,"[['arrowhead~02', 0.8536572639831375], ['arrowhead~05', 1.0242547652380372], ['line~05', 1.0805224317887867], ['line~04', 1.2500814423437843], ['five_point_star~07', 1.9817982506265615], ['pitchfork~04', 2.000664157312621], ['five_point_star~03', 2.376359054401545], ['pitchfork~01', 2.3804107646366672], ['asterisk~02', 2.655937064027181], ['asterisk~04', 2.719278417103621], ['X~09', 2.771612802672834], ['H~02', 2.824512501686529], ['H~10', 2.9442488915715805], ['exclamation_point~04', 2.9516647577311454], ['X~10', 3.165205677921364], ['P~05', 3.2111749304641823], ['null~03', 3.2163169396314686], ['T~01', 3.2434224403606247], ['T~08', 3.306181746453913], ['six_point_star~10', 3.3360080967055397], ['null~09', 3.389703680912441], ['P~02', 3.4252857488562123], ['N~08', 3.4438631295557607], ['exclamation_point~05', 3.460839838753464], ['half_note~09', 3.487428057144717], ['half_note~05', 3.5007719429426656], ['six_point_star~08', 3.5764638517190246], ['N~09', 3.5968370072939044], ['I~07', 4.054015801149109], ['D~04', 4.057611918047593], ['I~08', 4.180319725036295], ['D~06', 4.418019130711335]]"
10,asterisk~,2,2,32,"['arrowhead~02', 'arrowhead~05', 'asterisk~02', 'asterisk~04', 'D~06', 'D~04', 'exclamation_point~04', 'exclamation_point~05', 'five_point_star~07', 'five_point_star~03', 'H~02', 'H~10', 'half_note~05', 'half_note~09', 'I~07', 'I~08', 'line~04', 'line~05', 'N~09', 'N~08', 'null~09', 'null~03', 'P~05', 'P~02', 'pitchfork~04', 'pitchfork~01', 'six_point_star~10', 'six_point_star~08', 'T~01', 'T~08', 'X~10', 'X~09']",['asterisk~05'],asterisk~,1,0.597879770992743,asterisk~02,"[['asterisk~02', 0.597879770992743], ['asterisk~04', 0.6642479463625526], ['X~09', 1.535004596878619], ['X~10', 1.83531648884749], ['pitchfork~04', 1.8487274174434865], ['pitchfork~01', 2.0421230069176266], ['arrowhead~05', 2.179544943777912], ['exclamation_point~04', 2.681628361740478], ['T~01', 2.6878788219094774], ['H~10', 2.717224390456808], ['P~02', 2.7551854175802855], ['P~05', 2.7693553616384246], ['D~06', 2.785788720462786], ['T~08', 2.79580580330332], ['six_point_star~08', 2.796253316271762], ['exclamation_point~05', 2.8549745442157355], ['H~02', 2.9014793436240014], ['D~04', 2.9280992102217014], ['five_point_star~03', 2.9936482018105024], ['arrowhead~02', 3.0289406704516155], ['half_note~09', 3.0406134084897416], ['null~09', 3.0937439528207786], ['half_note~05', 3.101856168696291], ['null~03', 3.1059100332429095], ['I~08', 3.16221446310364], ['five_point_star~07', 3.1855871053362144], ['I~07', 3.2707748645706998], ['N~08', 3.350984562823801], ['six_point_star~10', 3.4045605127595464], ['N~09', 3.6723612889223833], ['line~05', 3.708210851202386], ['line~04', 3.7092893354431924]]"
10,D~,2,2,32,"['arrowhead~02', 'arrowhead~05', 'asterisk~02', 'asterisk~04', 'D~06', 'D~04', 'exclamation_point~04', 'exclamation_point~05', 'five_point_star~07', 'five_point_star~03', 'H~02', 'H~10', 'half_note~05', 'half_note~09', 'I~07', 'I~08', 'line~04', 'line~05', 'N~09', 'N~08', 'null~09', 'null~03', 'P~05', 'P~02', 'pitchfork~04', 'pitchfork~01', 'six_point_star~10', 'six_point_star~08', 'T~01', 'T~08', 'X~10', 'X~09']",['D~03'],D~,1,0.8605808369949606,D~06,"[['D~06', 0.8605808369949606], ['D~04', 1.4866117389138236], ['P~02', 1.7527351650678495], ['P~05', 1.8951267814930242], ['H~10', 2.2123780919756135], ['asterisk~02', 2.279707392381273], ['H~02', 2.3145479859225295], ['I~07', 2.5256000251725155], ['asterisk~04', 2.5763599504071615], ['X~09', 2.620179106104242], ['I~08', 2.658203934754922], ['arrowhead~05', 2.685653031831834], ['X~10', 2.6936382579540092], ['null~03', 2.9717257098775263], ['null~09', 3.0332468091903677], ['pitchfork~04', 3.0432054876393884], ['N~09', 3.071000977171438], ['pitchfork~01', 3.1003132126367623], ['N~08', 3.1576250061551363], ['six_point_star~08', 3.251302718183803], ['T~01', 3.595845421709678], ['five_point_star~03', 3.5996904993156145], ['five_point_star~07', 3.624222364908081], ['T~08', 3.7443749645352806], ['six_point_star~10', 3.8071466365217352], ['exclamation_point~04', 3.840563079934497], ['exclamation_point~05', 3.8498706194853605], ['half_note~05', 3.930719316765206], ['half_note~09', 3.9360843268009695], ['arrowhead~02', 4.387039531158091], ['line~05', 4.409919824524072], ['line~04', 4.430185105280015]]"
10,exclamation_point~,2,2,32,"['arrowhead~02', 'arrowhead~05', 'asterisk~02', 'asterisk~04', 'D~06', 'D~04', 'exclamation_point~04', 'exclamation_point~05', 'five_point_star~07', 'five_point_star~03', 'H~02', 'H~10', 'half_note~05', 'half_note~09', 'I~07', 'I~08', 'line~04', 'line~05', 'N~09', 'N~08', 'null~09', 'null~03', 'P~05', 'P~02', 'pitchfork~04', 'pitchfork~01', 'six_point_star~10', 'six_point_star~08', 'T~01', 'T~08', 'X~10', 'X~09']",['exclamation_point~10'],exclamation_point~,1,0.27197929768630336,exclamation_point~05,"[['exclamation_point~05', 0.27197929768630336], ['exclamation_point~04', 0.4751107771586301], ['half_note~09', 0.6803527741048475], ['half_note~05', 0.9158774528345957], ['I~07', 1.7818441781237038], ['I~08', 1.8399772412311142], ['X~10', 2.6056716147594905], ['asterisk~02', 2.6140001865971647], ['X~09', 2.706507686873004], ['T~01', 2.7763868925947497], ['asterisk~04', 2.8258808604227155], ['pitchfork~04', 2.964169666732754], ['T~08', 2.9957539775711775], ['arrowhead~05', 3.2317863474459876], ['pitchfork~01', 3.502937740932546], ['five_point_star~03', 3.918547616399823], ['five_point_star~07', 3.9558316544815764], ['D~04', 3.985589259871032], ['six_point_star~08', 4.260696568804487], ['arrowhead~02', 4.363351264943107], ['D~06', 4.37944318487183], ['six_point_star~10', 4.409947715197518], ['P~02', 4.458407707472767], ['null~03', 4.623484227417314], ['P~05', 4.672538451146114], ['line~05', 5.355544851975856], ['null~09', 5.385250310739497], ['line~04', 5.423726283157645], ['H~10', 5.507466260925752], ['H~02', 5.812547866094547], ['N~08', 5.815096800114276], ['N~09', 5.8214479867165645]]"
10,five_point_star~,2,2,32,"['arrowhead~02', 'arrowhead~05', 'asterisk~02', 'asterisk~04', 'D~06', 'D~04', 'exclamation_point~04', 'exclamation_point~05', 'five_point_star~07', 'five_point_star~03', 'H~02', 'H~10', 'half_note~05', 'half_note~09', 'I~07', 'I~08', 'line~04', 'line~05', 'N~09', 'N~08', 'null~09', 'null~03', 'P~05', 'P~02', 'pitchfork~04', 'pitchfork~01', 'six_point_star~10', 'six_point_star~08', 'T~01', 'T~08', 'X~10', 'X~09']",['five_point_star~06'],five_point_star~,1,0.9101865889043103,five_point_star~03,"[['five_point_star~03', 0.9101865889043103], ['six_point_star~08', 1.2487785420102855], ['five_point_star~07', 1.4454689899910735], ['six_point_star~10', 1.8065886698892415], ['null~03', 1.8950640641059149], ['null~09', 2.2020930783344905], ['asterisk~02', 2.9702942931262037], ['asterisk~04', 2.9808188713062793], ['X~10', 3.002448633677277], ['X~09', 3.01520424860432], ['P~05', 3.204893434979676], ['pitchfork~01', 3.454089280874152], ['pitchfork~04', 3.501731129303222], ['arrowhead~02', 3.589296278538129], ['P~02', 3.618231956806269], ['arrowhead~05', 3.630700043945695], ['exclamation_point~04', 4.140991275160587], ['half_note~05', 4.219476199265378], ['half_note~09', 4.387696888523502], ['H~10', 4.404197856597869], ['line~05', 4.506532548667052], ['line~04', 4.524071604035788], ['exclamation_point~05', 4.562428443772699], ['H~02', 4.602294214145575], ['D~06', 4.763384910441487], ['D~04', 4.803177280882237], ['T~08', 5.124762383311781], ['T~01', 5.193267564699703], ['N~08', 5.279494835346892], ['N~09', 5.635439609007566], ['I~08', 5.9713045463558645], ['I~07', 6.039638493940211]]"
10,H~,2,2,32,"['arrowhead~02', 'arrowhead~05', 'asterisk~02', 'asterisk~04', 'D~06', 'D~04', 'exclamation_point~04', 'exclamation_point~05', 'five_point_star~07', 'five_point_star~03', 'H~02', 'H~10', 'half_note~05', 'half_note~09', 'I~07', 'I~08', 'line~04', 'line~05', 'N~09', 'N~08', 'null~09', 'null~03', 'P~05', 'P~02', 'pitchfork~04', 'pitchfork~01', 'six_point_star~10', 'six_point_star~08', 'T~01', 'T~08', 'X~10', 'X~09']",['H~01'],H~,1,0.9374116871413776,H~10,"[['H~10', 0.9374116871413776], ['P~02', 1.0545042658997694], ['H~02', 1.0890055902723499], ['D~06', 1.8355226140452354], ['P~05', 2.0912093750063594], ['N~08', 2.2759695620517664], ['D~04', 2.2791028748796953], ['X~09', 2.321880639890284], ['asterisk~04', 2.3797996587497505], ['asterisk~02', 2.4024699639660816], ['N~09', 2.4414633200889737], ['X~10', 2.4446732103002873], ['arrowhead~05', 2.648277111930121], ['five_point_star~03', 2.6651360882922424], ['line~04', 2.8497911153001056], ['null~09', 2.874088273542814], ['line~05', 2.876229919786306], ['pitchfork~01', 2.999010058051476], ['five_point_star~07', 3.06485838440028], ['pitchfork~04', 3.072467441151397], ['arrowhead~02', 3.131008922101702], ['six_point_star~08', 3.321900500088305], ['null~03', 3.4253352898320366], ['six_point_star~10', 3.576635608194318], ['T~01', 4.4469380830734435], ['T~08', 4.525060940125593], ['exclamation_point~04', 4.604072688585143], ['I~07', 4.785298367993883], ['I~08', 4.8514063167904435], ['half_note~09', 5.0820904071804955], ['half_note~05', 5.092074475679475], ['exclamation_point~05', 5.247161380446222]]"
10,half_note~,2,2,32,"['arrowhead~02', 'arrowhead~05', 'asterisk~02', 'asterisk~04', 'D~06', 'D~04', 'exclamation_point~04', 'exclamation_point~05', 'five_point_star~07', 'five_point_star~03', 'H~02', 'H~10', 'half_note~05', 'half_note~09', 'I~07', 'I~08', 'line~04', 'line~05', 'N~09', 'N~08', 'null~09', 'null~03', 'P~05', 'P~02', 'pitchfork~04', 'pitchfork~01', 'six_point_star~10', 'six_point_star~08', 'T~01', 'T~08', 'X~10', 'X~09']",['half_note~04'],half_note~,1,0.17314176026007033,half_note~09,"[['half_note~09', 0.17314176026007033], ['half_note~05', 0.17676111993884475], ['exclamation_point~05', 0.7966940526758848], ['exclamation_point~04', 1.2909513142585451], ['I~08', 2.029031230950734], ['I~07', 2.062527133772555], ['X~10', 2.832322509839099], ['pitchfork~04', 2.843616585218316], ['asterisk~02', 2.9634380012503496], ['X~09', 3.020217206130569], ['pitchfork~01', 3.0968840734045435], ['asterisk~04', 3.237975770582293], ['arrowhead~05', 3.2608371857407334], ['T~01', 3.4225131231393298], ['T~08', 3.7173028116343922], ['five_point_star~03', 3.9881215617306265], ['six_point_star~08', 4.037885675524544], ['five_point_star~07', 4.0744183285305295], ['D~04', 4.264504586784171], ['six_point_star~10', 4.273176290765732], ['arrowhead~02', 4.490404052478764], ['null~03', 4.627126340998171], ['D~06', 4.739671183616678], ['P~02', 4.892662545483707], ['null~09', 5.160720212887603], ['P~05', 5.2171021912300795], ['line~05', 5.656766123107407], ['line~04', 5.723515897516132], ['H~10', 5.780283522350803], ['H~02', 6.236288209216242], ['N~09', 6.313716539665882], ['N~08', 6.390308957386938]]"
10,I~,2,2,32,"['arrowhead~02', 'arrowhead~05', 'asterisk~02', 'asterisk~04', 'D~06', 'D~04', 'exclamation_point~04', 'exclamation_point~05', 'five_point_star~07', 'five_point_star~03', 'H~02', 'H~10', 'half_note~05', 'half_note~09', 'I~07', 'I~08', 'line~04', 'line~05', 'N~09', 'N~08', 'null~09', 'null~03', 'P~05', 'P~02', 'pitchfork~04', 'pitchfork~01', 'six_point_star~10', 'six_point_star~08', 'T~01', 'T~08', 'X~10', 'X~09']",['I~01'],I~,1,0.8950511364211643,I~08,"[['I~08', 0.8950511364211643], ['I~07', 1.1647134428356294], ['half_note~09', 1.7817808435565952], ['half_note~05', 1.9021419284646368], ['exclamation_point~05', 2.1924778572486394], ['exclamation_point~04', 2.494573041166155], ['D~04', 2.6903473697886593], ['asterisk~02', 2.8875427213120863], ['X~09', 3.1334263981026953], ['asterisk~04', 3.23012183957961], ['X~10', 3.2668999781800383], ['arrowhead~05', 3.2959433313528868], ['D~06', 3.4157973614058337], ['T~01', 3.5751901427348365], ['pitchfork~04', 3.766768348208822], ['T~08', 3.9108192651345086], ['pitchfork~01', 3.932343773367203], ['five_point_star~07', 4.755346081540358], ['H~10', 4.843217828027001], ['five_point_star~03', 4.946799346621948], ['P~02', 4.994127445049947], ['six_point_star~08', 5.041759740969698], ['N~09', 5.078755575903536], ['arrowhead~02', 5.156668004938103], ['P~05', 5.236776565491326], ['H~02', 5.423061942415282], ['N~08', 5.432114101073663], ['six_point_star~10', 5.478273607077905], ['line~05', 5.6807531967545914], ['line~04', 5.797929469064426], ['null~03', 5.816987371355182], ['null~09', 6.165461994460466]]"
10,line~,2,2,32,"['arrowhead~02', 'arrowhead~05', 'asterisk~02', 'asterisk~04', 'D~06', 'D~04', 'exclamation_point~04', 'exclamation_point~05', 'five_point_star~07', 'five_point_star~03', 'H~02', 'H~10', 'half_note~05', 'half_note~09', 'I~07', 'I~08', 'line~04', 'line~05', 'N~09', 'N~08', 'null~09', 'null~03', 'P~05', 'P~02', 'pitchfork~04', 'pitchfork~01', 'six_point_star~10', 'six_point_star~08', 'T~01', 'T~08', 'X~10', 'X~09']",['line~03'],line~,1,0.14526136869241268,line~04,"[['line~04', 0.14526136869241268], ['line~05', 0.19736615781122], ['arrowhead~02', 0.9490272518237893], ['arrowhead~05', 1.903268459711481], ['H~02', 2.504071261138054], ['H~10', 2.5451666317645616], ['N~09', 2.8963713132668896], ['five_point_star~07', 2.9528618040951096], ['N~08', 2.95336683908994], ['pitchfork~04', 3.1379347404983364], ['five_point_star~03', 3.1636602230342716], ['asterisk~04', 3.315042616055789], ['P~05', 3.357779758298645], ['pitchfork~01', 3.4470109996603164], ['X~09', 3.485896798166965], ['asterisk~02', 3.534047682399456], ['P~02', 3.671052618861026], ['X~10', 3.8541612003468457], ['null~09', 3.8665976585636566], ['null~03', 4.023175647783929], ['D~06', 4.473343707754038], ['D~04', 4.511389293432796], ['exclamation_point~04', 4.614811981344694], ['six_point_star~10', 4.726847868860893], ['six_point_star~08', 4.880385631634203], ['T~08', 4.949960358457088], ['T~01', 5.002081098023154], ['exclamation_point~05', 5.487620986221755], ['half_note~09', 5.50560942383933], ['half_note~05', 5.568196513171874], ['I~07', 5.899936954243529], ['I~08', 6.036460285802167]]"
10,N~,2,2,32,"['arrowhead~02', 'arrowhead~05', 'asterisk~02', 'asterisk~04', 'D~06', 'D~04', 'exclamation_point~04', 'exclamation_point~05', 'five_point_star~07', 'five_point_star~03', 'H~02', 'H~10', 'half_note~05', 'half_note~09', 'I~07', 'I~08', 'line~04', 'line~05', 'N~09', 'N~08', 'null~09', 'null~03', 'P~05', 'P~02', 'pitchfork~04', 'pitchfork~01', 'six_point_star~10', 'six_point_star~08', 'T~01', 'T~08', 'X~10', 'X~09']",['N~10'],N~,1,0.7217193843310578,N~09,"[['N~09', 0.7217193843310578], ['N~08', 0.7658655626827959], ['H~10', 1.6577410489217972], ['H~02', 1.8571044387094104], ['line~04', 2.3191002277865356], ['line~05', 2.3396679718423563], ['D~04', 2.6648442043392864], ['D~06', 2.7529306029437564], ['P~02', 2.9909774994326037], ['arrowhead~05', 3.014302291084972], ['arrowhead~02', 3.1758556973226133], ['P~05', 3.253023892065515], ['asterisk~04', 3.3270795256165004], ['pitchfork~04', 3.4801424929135565], ['pitchfork~01', 3.5018778320946313], ['asterisk~02', 3.5117943206018456], ['X~09', 3.6985626421888393], ['five_point_star~07', 3.707723372066556], ['five_point_star~03', 3.962962808086314], ['T~01', 4.260827881182388], ['six_point_star~10', 4.443403089643263], ['six_point_star~08', 4.518215472111057], ['null~09', 4.519947380707356], ['T~08', 4.552833316110504], ['X~10', 4.5989962898594925], ['null~03', 5.126045905571033], ['I~07', 5.1835131765957], ['exclamation_point~04', 5.31242652659822], ['I~08', 5.474274775406351], ['half_note~05', 6.057240106449041], ['half_note~09', 6.093107844319041], ['exclamation_point~05', 6.099481844131488]]"
10,null~,2,2,32,"['arrowhead~02', 'arrowhead~05', 'asterisk~02', 'asterisk~04', 'D~06', 'D~04', 'exclamation_point~04', 'exclamation_point~05', 'five_point_star~07', 'five_point_star~03', 'H~02', 'H~10', 'half_note~05', 'half_note~09', 'I~07', 'I~08', 'line~04', 'line~05', 'N~09', 'N~08', 'null~09', 'null~03', 'P~05', 'P~02', 'pitchfork~04', 'pitchfork~01', 'six_point_star~10', 'six_point_star~08', 'T~01', 'T~08', 'X~10', 'X~09']",['null~01'],asterisk~,0,1.5059230881060683,asterisk~02,"[['asterisk~02', 1.5059230881060683], ['X~10', 1.5660171083816732], ['X~09', 1.6965013653928729], ['asterisk~04', 1.7240515269559062], ['pitchfork~04', 2.524156611964182], ['exclamation_point~05', 2.5859166360839767], ['exclamation_point~04', 2.644004559345047], ['half_note~09', 2.645782911532946], ['six_point_star~08', 2.7709758266718736], ['half_note~05', 2.792479662823549], ['six_point_star~10', 2.8893685863934104], ['T~01', 2.9823794267813692], ['P~05', 3.0281418960319777], ['T~08', 3.063437574483968], ['pitchfork~01', 3.092650621433238], ['five_point_star~07', 3.1128734310089308], ['five_point_star~03', 3.1536311670289794], ['null~03', 3.292106194702456], ['arrowhead~05', 3.4261901948161206], ['I~08', 3.4745209460695214], ['P~02', 3.5334727190663777], ['I~07', 3.6013151034912694], ['null~09', 3.9750885853586064], ['D~06', 4.043409761119307], ['D~04', 4.095323254384642], ['arrowhead~02', 4.1666828987035], ['H~02', 4.503035981373672], ['H~10', 4.518298388229054], ['N~08', 4.9039733570244355], ['line~05', 4.991544445510363], ['line~04', 5.047354251587336], ['N~09', 5.306410051567651]]"
10,P~,2,2,32,"['arrowhead~02', 'arrowhead~05', 'asterisk~02', 'asterisk~04', 'D~06', 'D~04', 'exclamation_point~04', 'exclamation_point~05', 'five_point_star~07', 'five_point_star~03', 'H~02', 'H~10', 'half_note~05', 'half_note~09', 'I~07', 'I~08', 'line~04', 'line~05', 'N~09', 'N~08', 'null~09', 'null~03', 'P~05', 'P~02', 'pitchfork~04', 'pitchfork~01', 'six_point_star~10', 'six_point_star~08', 'T~01', 'T~08', 'X~10', 'X~09']",['P~01'],P~,1,0.32416209465376555,P~05,"[['P~05', 0.32416209465376555], ['P~02', 1.7135105819706913], ['H~02', 2.3078156729919383], ['X~10', 2.6032841062422953], ['H~10', 2.6037315121756244], ['asterisk~02', 2.6739031163863634], ['pitchfork~01', 2.708725011878283], ['five_point_star~03', 2.864337820758306], ['pitchfork~04', 2.8722284415335655], ['asterisk~04', 2.879673906052629], ['N~08', 2.9423900424111644], ['five_point_star~07', 2.968563838575788], ['null~03', 3.0054185642453355], ['X~09', 3.0057694031418243], ['D~06', 3.0161610594520356], ['null~09', 3.0445556177665454], ['six_point_star~08', 3.142026525909954], ['line~04', 3.303648676588915], ['line~05', 3.3094473226555308], ['N~09', 3.338180937097212], ['arrowhead~05', 3.448438864208142], ['arrowhead~02', 3.668359133081618], ['D~04', 3.731842595487366], ['six_point_star~10', 3.9249609875019695], ['exclamation_point~04', 4.39989084506871], ['T~01', 4.420648579164226], ['T~08', 4.433211688519732], ['exclamation_point~05', 5.172477921361796], ['half_note~05', 5.22969776380244], ['half_note~09', 5.2599466582831855], ['I~07', 5.414959487715391], ['I~08', 5.600774858335895]]"
10,pitchfork~,2,2,32,"['arrowhead~02', 'arrowhead~05', 'asterisk~02', 'asterisk~04', 'D~06', 'D~04', 'exclamation_point~04', 'exclamation_point~05', 'five_point_star~07', 'five_point_star~03', 'H~02', 'H~10', 'half_note~05', 'half_note~09', 'I~07', 'I~08', 'line~04', 'line~05', 'N~09', 'N~08', 'null~09', 'null~03', 'P~05', 'P~02', 'pitchfork~04', 'pitchfork~01', 'six_point_star~10', 'six_point_star~08', 'T~01', 'T~08', 'X~10', 'X~09']",['pitchfork~10'],pitchfork~,1,1.0230608086791018,pitchfork~01,"[['pitchfork~01', 1.0230608086791018], ['pitchfork~04', 1.380385033915925], ['null~09', 1.5350302925978452], ['null~03', 1.804595750997087], ['arrowhead~05', 1.876099818625038], ['asterisk~02', 2.228059986817269], ['five_point_star~03', 2.359746274200011], ['asterisk~04', 2.39935244281221], ['five_point_star~07', 2.400828462949026], ['arrowhead~02', 2.408360742801539], ['H~02', 2.4416841817146615], ['H~10', 2.448996652530953], ['line~05', 2.6568515790094027], ['line~04', 2.6885663878762354], ['P~02', 2.7877257104678996], ['D~06', 3.011284827049469], ['T~08', 3.095276880008868], ['T~01', 3.1516458388087623], ['P~05', 3.1905430275133217], ['D~04', 3.2240374782556613], ['six_point_star~08', 3.5556606491682117], ['half_note~05', 3.569418022601972], ['N~08', 3.6038423414058984], ['six_point_star~10', 3.710426511354962], ['N~09', 3.7886774370534493], ['X~09', 3.799447594990712], ['half_note~09', 3.800999575751471], ['exclamation_point~04', 4.072044820918729], ['X~10', 4.1489282258676825], ['exclamation_point~05', 4.369929701034235], ['I~07', 4.678744623866552], ['I~08', 4.76256228807385]]"
10,six_point_star~,2,2,32,"['arrowhead~02', 'arrowhead~05', 'asterisk~02', 'asterisk~04', 'D~06', 'D~04', 'exclamation_point~04', 'exclamation_point~05', 'five_point_star~07', 'five_point_star~03', 'H~02', 'H~10', 'half_note~05', 'half_note~09', 'I~07', 'I~08', 'line~04', 'line~05', 'N~09', 'N~08', 'null~09', 'null~03', 'P~05', 'P~02', 'pitchfork~04', 'pitchfork~01', 'six_point_star~10', 'six_point_star~08', 'T~01', 'T~08', 'X~10', 'X~09']",['six_point_star~02'],six_point_star~,1,0.8067491831715301,six_point_star~08,"[['six_point_star~08', 0.8067491831715301], ['six_point_star~10', 1.2974580473399642], ['five_point_star~03', 2.4678506848366095], ['five_point_star~07', 2.603964098635626], ['X~10', 2.753472102328796], ['null~09', 2.7675362022172374], ['null~03', 2.778530769278709], ['P~02', 2.9212392627482533], ['X~09', 3.0264130537126097], ['arrowhead~05', 3.050362724244013], ['P~05', 3.388734833405734], ['asterisk~02', 3.7651694147125934], ['pitchfork~01', 3.782057387607895], ['pitchfork~04', 3.816980086025289], ['asterisk~04', 3.91688747196014], ['D~04', 3.9598608148598213], ['D~06', 4.032990438894526], ['H~10', 4.045943217389699], ['N~08', 4.23920558156022], ['H~02', 4.270396610075804], ['arrowhead~02', 4.296799103055078], ['half_note~05', 4.414550542581724], ['half_note~09', 4.595248610352253], ['exclamation_point~04', 4.611248124287442], ['N~09', 4.703984503711803], ['T~08', 4.766968249827072], ['exclamation_point~05', 4.79679268250945], ['T~01', 4.831045223746596], ['line~05', 5.318766801408837], ['line~04', 5.33610185429999], ['I~07', 5.776182930349679], ['I~08', 5.904866584209349]]"
10,T~,2,2,32,"['arrowhead~02', 'arrowhead~05', 'asterisk~02', 'asterisk~04', 'D~06', 'D~04', 'exclamation_point~04', 'exclamation_point~05', 'five_point_star~07', 'five_point_star~03', 'H~02', 'H~10', 'half_note~05', 'half_note~09', 'I~07', 'I~08', 'line~04', 'line~05', 'N~09', 'N~08', 'null~09', 'null~03', 'P~05', 'P~02', 'pitchfork~04', 'pitchfork~01', 'six_point_star~10', 'six_point_star~08', 'T~01', 'T~08', 'X~10', 'X~09']",['T~02'],T~,1,0.17625206558057374,T~01,"[['T~01', 0.17625206558057374], ['T~08', 0.4060867339395122], ['asterisk~02', 2.078231676709378], ['asterisk~04', 2.2659654377858516], ['pitchfork~04', 2.4821246223441626], ['exclamation_point~04', 2.5269947115658105], ['pitchfork~01', 2.670551290049175], ['exclamation_point~05', 2.7220706388609663], ['I~07', 2.911886290986578], ['X~09', 2.933966852981151], ['arrowhead~05', 2.956203356622486], ['I~08', 3.0459251919827306], ['half_note~09', 3.343931968738861], ['X~10', 3.427549774366839], ['half_note~05', 3.5171346080674253], ['P~02', 3.563700190453354], ['D~04', 3.687398504880797], ['null~03', 3.7047262990006837], ['D~06', 3.7097875729263277], ['N~08', 3.936478317562846], ['null~09', 3.9365937373626356], ['P~05', 4.044882202298226], ['six_point_star~10', 4.204722696479918], ['five_point_star~07', 4.251367448463005], ['N~09', 4.354796956449524], ['H~02', 4.4607576547999335], ['H~10', 4.4773377161283605], ['five_point_star~03', 4.554462246250985], ['six_point_star~08', 4.612274988932964], ['arrowhead~02', 4.703540287232551], ['line~05', 4.965149812042687], ['line~04', 5.148791656768224]]"
10,X~,2,2,32,"['arrowhead~02', 'arrowhead~05', 'asterisk~02', 'asterisk~04', 'D~06', 'D~04', 'exclamation_point~04', 'exclamation_point~05', 'five_point_star~07', 'five_point_star~03', 'H~02', 'H~10', 'half_note~05', 'half_note~09', 'I~07', 'I~08', 'line~04', 'line~05', 'N~09', 'N~08', 'null~09', 'null~03', 'P~05', 'P~02', 'pitchfork~04', 'pitchfork~01', 'six_point_star~10', 'six_point_star~08', 'T~01', 'T~08', 'X~10', 'X~09']",['X~03'],X~,1,0.7212466572259197,X~09,"[['X~09', 0.7212466572259197], ['X~10', 1.0281531911246669], ['asterisk~04', 1.2531099275240336], ['asterisk~02', 1.5755879804018802], ['six_point_star~10', 2.2222195105509406], ['pitchfork~04', 2.399909982012792], ['T~01', 2.5015475047339857], ['T~08', 2.5326058353344028], ['arrowhead~02', 2.800492033141893], ['six_point_star~08', 2.853112540348772], ['five_point_star~03', 2.932725041331542], ['exclamation_point~04', 2.964741743101061], ['exclamation_point~05', 3.0162371296076604], ['pitchfork~01', 3.0381742784661516], ['H~10', 3.117109565318382], ['D~04', 3.1342043456273974], ['H~02', 3.135951595614606], ['P~05', 3.156799978410775], ['five_point_star~07', 3.194969531191892], ['null~03', 3.2223790929939464], ['half_note~09', 3.3105459869253067], ['half_note~05', 3.3950966780218246], ['arrowhead~05', 3.4214379044555594], ['P~02', 3.551796273258815], ['D~06', 3.8580249493158303], ['null~09', 3.8606362112646195], ['line~04', 3.9653507743606498], ['line~05', 3.9780006936449106], ['N~08', 3.9904056447124554], ['I~08', 4.015026900608898], ['I~07', 4.179777747906228], ['N~09', 4.442592669661425]]"
11,arrowhead~,1,1,16,"['arrowhead~10', 'asterisk~09', 'D~01', 'exclamation_point~04', 'five_point_star~08', 'H~05', 'half_note~01', 'I~04', 'line~09', 'N~02', 'null~04', 'P~10', 'pitchfork~09', 'six_point_star~05', 'T~01', 'X~10']",['arrowhead~03'],arrowhead~,1,0.19428723644524146,arrowhead~10,"[['arrowhead~10', 0.19428723644524146], ['line~09', 0.6640651233664413], ['X~10', 2.679294593285531], ['five_point_star~08', 3.0517091080416674], ['T~01', 3.198349824843419], ['six_point_star~05', 3.876346825358946], ['H~05', 4.062943860811473], ['N~02', 4.136129624704501], ['asterisk~09', 4.18113059299249], ['null~04', 4.191340148645954], ['P~10', 4.222148312716753], ['pitchfork~09', 4.29516313464184], ['D~01', 4.423539086062925], ['exclamation_point~04', 4.481318853007879], ['half_note~01', 5.168600975786201], ['I~04', 5.278287690374172]]"
